"LOCUSTAG","GENE","EXP_70_TestInt","EXP_70_CntlInt","EXP_71_TestInt","EXP_71_CntlInt","EXP_72_TestInt","EXP_72_CntlInt","EXP_73_TestInt","EXP_73_CntlInt","EXP_74_TestInt","EXP_74_CntlInt","EXP_75_TestInt","EXP_75_CntlInt","EXP_76_TestInt","EXP_76_CntlInt","EXP_77_TestInt","EXP_77_CntlInt","EXP_78_TestInt","EXP_78_CntlInt","EXP_79_TestInt","EXP_79_CntlInt","EXP_80_TestInt","EXP_80_CntlInt","mean_exp","stdev_exp","RSD"
"b1786","yeaJ",4952.702,2497.034,1586.905,2732.489,5138.031,8641.104,5361.794,6660.894,1792.18,2040.207,3391.012,3718.487,1677.969,1695.506,1318.334,1894.367,697.96,676.056,934.143,992.209,1226.643,931.557,2752.61740909091,1834.31255631101,0.666388489098751
"b1787","yeaK",2711.734,3154.072,3198.101,4076.174,13554.648,3103.112,9957.032,3547.286,803.971,576.429,572.448,571.655,1772.414,1248.95,1309.227,899.825,1017.985,1230.049,1441.645,1495.591,1162.891,1067.855,2657.86790909091,2557.0858557051,0.962081616982886
"b1788","yoaI",1856.024,1994.761,2471.207,2540.682,12520.46,3182.622,6116.54,3159.543,1016.222,966.751,1693.744,1638.318,746.76,734.949,721.572,858.099,1136.199,985.014,577.629,685.019,563.98,679.58,2129.34886363636,2348.7826635681,1.10305206614054
"b1789","yeaL",7720.615,3022.444,3544.828,5851.132,7847.405,10749.635,6836.3,13025.038,1214.797,1920.811,2466.928,3372.26,1102.07,2435.496,947.183,1410.998,1590.208,1730.532,1169.763,1049.874,1734.134,1414.425,3734.40345454546,3041.2727034595,0.814393179654361
"b1790","yeaM",3266.432,2071.557,2572.58,3333.911,3854.96,6763.245,4541.647,6521.554,1122.5,1388.681,2391.997,2990.146,765.363,1035.42,725.082,1021.165,880.391,998.764,681.94,853.058,1076.028,971.789,2264.91863636364,1538.22673759758,0.679153199104419
"b1791","yeaN",3264.169,2404.465,2269.25,3790.047,5293.477,8976.89,4695.295,8773.885,681.703,1110.505,737.245,1025.421,708.439,1390.608,724.831,1155.659,754.826,809.002,493.703,301.184,4261.07,4196.585,2628.10268181818,2284.13160439796,0.869118098086543
"b1792","yeaO",1773.643,1983.043,1769.959,1602.935,4879.44,4292.195,3891.202,3758.653,758.234,826.86,1318.791,1725.741,377.021,437.003,400.317,526.03,836.371,820.296,480.203,608.241,2542.444,1848.321,1702.58831818182,1103.01892200099,0.647848285003444
"b1793","yoaF",1814.681,2589.576,4347.589,4096,9155.989,7556.487,9544.805,6943.753,1650.286,1373.366,2150.565,2116.552,571.259,465.294,824.857,563.394,1534.976,1520.152,994.274,1050.238,4097.42,4449.724,3155.05622727273,2111.99910648388,0.669401416122943
"b1794","yeaP",2373.829,2579.722,3807.161,3047.689,11767.335,3381.623,4463.625,2912.415,955.426,975.501,1569.947,1551.556,709.176,1097.496,682.176,672.784,1581.963,2340.336,596.137,1001.884,3593.067,3694.082,2516.13318181818,2138.89232879369,0.850071190288944
"b1795","yeaQ",1871.527,2556.581,4563.737,4084.659,8280.488,4063.48,7606.41,5453.626,1033.985,755.873,2118.753,1660.037,695.786,575.83,690.74,535.967,2480.646,1769.959,1165.715,600.075,954.102,1414.425,2496.92731818182,1727.27091173551,0.691758586306491
"b1796","yoaG",1853.453,1934.842,3064.636,2419.511,6564.639,3056.151,6253.725,2735.332,781.987,720.573,1779.184,1372.89,647.17,669.992,1042.983,548.558,949.484,834.634,306.024,350.313,2432.122,1420.32,1897.20559090909,1219.44162461026,0.642756710423745
"b1797","yeaR",1496.628,2156.536,2613.921,3425.265,6120.781,4483.781,4833.994,5074.324,889.9,727.347,1877.374,1523.845,505.126,535.039,612.26,686.921,415.297,410.717,391.4,362.918,1448.657,1597.389,1917.70090909091,1464.9775043769,0.763923872295278
"b1798","leuE",1948.3,1881.934,3000.527,2826.89,7779.706,5706.933,5404.704,5191.731,944.888,1052.789,1872.825,1740.155,524.755,587.522,539.134,685.732,1276.077,1906.221,573.242,889.592,2019.805,1686.714,2274.55345454545,1648.61865540572,0.72480980920063
"b1799","dmlR",3246.119,2173.041,2868.339,3541.144,3499.662,8847.168,4272.9,7296.556,1018.337,1211.014,2622.996,2526.632,612.048,1081.262,712.872,1414.915,667.905,596.55,479.039,483.71,3762.563,4259.593,2599.74386363636,1936.23612045383,0.744779571378829
"b1800","dmlA",3396.893,2042.33,2309.716,3876.395,4855.823,7016.326,4014.487,6742.183,1562.348,2171.536,2639.41,3477.898,608.241,930.266,649.642,988.091,1117.067,1228.345,470.81,655.749,3348.966,3201.428,2604.725,1586.57375570662,0.609113728208013
"b1801","yeaV",3625.59,1394.952,1974.813,4981.968,3761.259,12529.142,4581.169,12984.474,888.36,1133.839,2182.098,2810.284,323.585,776.047,554.291,1343.239,646.049,717.333,339.79,315.064,4261.07,4423.584,3024.90909090909,3244.77780198234,1.07268605583356
"b1802","yeaW",1575.943,1002.926,1609.615,2960.243,4903.173,6721.185,4147.424,6174.044,492.336,633.192,1193.101,1549.407,404.501,674.652,541.944,848.047,473.92,485.558,320.793,269.194,2421.189,2958.192,1925.48086363636,1712.27356279228,0.889270620720982
"b1803","yeaX",4196.585,3145.339,4438.942,16914.818,10835.664,3365.255,8451.549,5311.855,1289.414,1156.46,2075.15,2217.933,2217.933,1339.055,1266.385,1260.255,1473.468,1475.512,883.753,1242.044,2612.11,1344.636,3568.82340909091,3488.95902437793,0.97762164849358
"b1804","rnd",1077.894,2320.146,6184.752,4683.918,3482.723,893.919,10340.369,1490.933,1434.17,694.581,2319.342,1387.719,841.605,702.814,825.715,929.622,1032.195,921.921,539.695,563.394,4069.117,5920.486,2393.50136363636,1544.69807655084,0.645371713598708
"b1805","fadD",4764.14,2368.897,2998.448,4757.54,5871.445,12031.259,5034.037,11509.201,1443.645,1541.907,2680.897,3414.598,808.162,945.871,900.137,1204.317,1398.341,1401.251,774.435,883.447,1237.317,954.764,3132.91163636364,2917.37778997433,0.931203343277351
"b1806","yeaY",1377.179,1567.772,3000.527,2193.471,5574.01,4443.559,4141.679,3795.305,1087.274,1148.472,1706.116,1787.218,615.238,572.448,481.202,480.203,1133.839,1350.24,750.652,829.444,2611.205,2638.496,1967.52495454545,1148.07797169931,0.583513804512099
"b1807","yeaZ",4274.382,3547.286,5423.468,6076.395,12031.259,11295.809,8197.68,8847.168,602.159,583.262,2341.147,2109.96,838.403,747.796,1031.122,903.888,1549.944,1663.493,668.832,483.208,2995.332,3409.868,3619.1755,3105.63922425715,0.858106832414497
"b1808","yoaA",1857.955,3388.662,6082.716,2562.791,8192,2415.322,9891.681,7496.492,1043.706,579.434,2073.712,1152.06,2238.785,1633.216,2129.059,1997.528,869.776,651.445,724.579,717.582,1383.877,1564.515,2756.67695454545,1928.02019291756,0.699400120038901
"b1809","yoaB",1024.71,3623.078,4792.292,1735.938,7493.895,2600.368,5341.392,2350.904,1052.424,843.65,1790.318,1450.164,925.764,676.291,576.829,469.832,1435.662,1395.436,921.921,896.09,2724.923,3010.944,2142.40113636364,1452.5355208782,0.677994188961101
"b1810","yoaC",3284.596,3383.968,4558.995,4543.222,7841.968,10550.326,7782.403,8034.542,1327.044,1368.14,2540.682,2648.574,688.112,747.277,828.295,801.19,2037.381,2277.918,1372.89,1361.518,6512.519,6378.493,3675.9115,2404.09013001828,0.654011972273619
"b1811","yoaH",1758.952,1955.742,3635.656,3378.109,7084.744,3243.869,5869.411,2696.739,1128.742,1126.397,1731.132,1643.437,975.839,805.366,951.461,687.874,559.696,607.82,686.921,845.699,4737.795,5657.7,2353.14095454545,1572.26265449414,0.668154898012834
"b1812","pabB",4046.615,3030.836,3967.46,5572.079,5393.477,7874.65,5157.657,5455.516,898.578,1520.679,1974.128,3224.813,612.472,968.427,634.73,1179.533,1243.336,1349.304,505.827,481.536,967.756,1080.512,2597.26913636364,1832.86920392031,0.705690903672179
"b1813","nudL",2470.35,3217,4658.016,3188.142,8274.75,8291.975,8054.057,7203.588,1016.222,1240.753,1704.934,2006.548,674.886,794.278,798.141,733.931,1412.955,1646.857,928.978,686.207,4031.218,3740.46,3035.193,2115.99493653934,0.697153339685266
"b1814","sdaA",7352.402,5382.274,7211.082,6709.549,12730.487,16543.765,10390.662,15793.026,1965.935,2741.976,3533.789,5638.126,1265.507,1546.188,1329.345,1802.146,2499.632,3122.531,1110.12,1068.595,3953.734,3761.259,5338.73318181818,4044.40386789943,0.757558718550166
"b1815","adrB",1831.107,2052.975,3145.339,3251.749,6569.191,5667.513,1789.077,3399.248,1200.151,1883.238,1879.326,2204.14,716.836,1006.06,512.533,630.564,1148.87,1484.746,875.522,1120.557,4118.776,5412.202,2359.07818181818,1490.06038178231,0.631628232275834
"b1816","yoaE",2867.345,3606.791,5491.559,5661.623,13606.421,13419.097,11252.828,10397.867,NA,NA,3198.101,2641.241,907.026,769.085,870.379,936.088,2474.635,3403.964,1324.287,972.126,3133.371,3332.756,NA,NA,NA
"b1817","manX",2724.923,6936.538,10679.082,3815.086,16214.535,10036.718,16629.994,7094.572,2605.781,1284.063,4379.347,2002.38,877.953,688.828,1117.842,816.608,16897.24,23714.799,7074.929,8680.124,1096.736,1581.415,6679.52240909091,5571.9998017842,0.834191347902455
"b1818","manY",4432.792,6114.42,8174.983,5669.477,15776.614,13111.09,14130.256,13358.774,1522.261,1044.068,3169.413,2105.577,1079.764,1345.102,1007.455,959.075,5963.733,8551.727,4385.422,4549.524,4971.619,4865.931,5740.41259090909,3641.92009082341,0.634435248886292
"b1819","manZ",6070.081,6297.223,6910.144,4256.642,14120.465,12318.167,12673.259,12369.504,2231.812,1677.387,3731.397,2763.92,764.038,712.378,955.757,1113.974,6103.834,9092.744,3995.056,4685.541,5138.031,4272.9,5557.01154545455,3215.66560047083,0.578668151787653
"b1820","yobD",2170.783,2438.875,2667.921,2539.801,6723.515,6798.496,5371.093,5885.707,1175.045,1814.681,1935.513,2527.508,478.044,663.062,514.312,723.826,1567.772,1886.505,786.335,914.602,4379.347,4244.856,2645.79995454545,1650.77818491051,0.623924035554724
"b1821","yebN",2791.839,1601.269,2121.693,4036.81,5539.346,8868.657,4584.345,8740.499,760.076,1166.524,1605.158,2351.719,575.631,1009.203,581.849,1026.487,857.504,861.078,356.807,357.302,1296.135,986.38,2367.10504545455,2261.14716189145,0.955237354689194
"b1822","rlmA",2170.783,2643.072,3710.763,2688.34,6608.009,5947.221,5269.681,5346.948,1628.694,2118.019,2496.169,2771.594,554.099,691.699,507.407,689.306,894.229,1076.028,309.866,378.592,3578.155,4003.372,2549.18390909091,1571.77134405168,0.616578246256155
"b1823","cspC",851.876,4418.987,5009.67,1062.686,17935.123,1873.474,9932.905,2050.841,2983.934,1140.144,4015.879,1186.503,1278.29,493.874,1137.381,543.637,2613.016,2950.002,1636.049,2288.204,3281.182,3218.115,3268.26236363636,3341.02902108744,1.02226463158549
"b1824","yobF",324.258,10712.444,7094.572,463.845,24559.609,1404.655,15991.304,1126.007,4649.952,1374.794,7395.849,1812.167,1487.836,310.188,1621.373,302.125,1804.02,2318.539,1049.874,1082.386,2453.286,2316.129,4166.146,5102.6094051488,1.22477930565775
"b1825","yebO",2179.83,2743.877,3333.911,3324.681,9594.554,3864.323,5891.83,3927.784,1416.878,1164.504,2476.351,2462.657,837.822,675.354,792.353,660.768,1787.838,1640.591,802.857,890.826,4519.665,4482.227,2703.24913636364,1760.47503979945,0.651244095898467
"b1826","mgrB",2801.532,3784.796,4098.84,5430.992,10096.027,3823.028,8101.65,5472.559,991.178,1286.29,1609.615,1942.232,882.529,690.98,768.552,630.346,812.092,924.481,953.772,1006.06,5100.772,6086.934,3058.87531818182,2170.36977682506,0.709531952454709
"b1827","kdgR",5293.477,4994.069,5732.704,4780.68,9312.805,16463.689,10229.869,10820.653,1542.441,1146.484,2763.92,2070.122,1115.519,1176.675,1120.945,1352.582,4353.621,4973.342,3199.21,3066.761,5457.407,5345.095,4832.36681818182,3218.0885148462,0.665944584905707
"b1828","yebQ",4382.383,2849.514,3446.7,4675.808,5326.603,12035.429,5395.347,9544.805,1649.714,1672.743,3100.962,3525.226,1054.98,1298.833,1052.059,1423.276,1466.844,1852.811,622.746,643.368,4359.66,3918.267,3422.63990909091,2505.52309681801,0.73204402547959
"b1829","htpX",2829.831,9036.197,9020.552,2619.362,14786.572,12765.832,13705.81,8986.228,2935.723,1470.917,5013.144,2771.594,1438.65,981.946,1286.29,835.792,6034.423,8289.101,2567.236,3187.037,5262.381,5466.872,5513.24954545454,3325.71726703911,0.603222698268942
"b1830","prc",2904.351,4463.625,6152.683,6325.659,13225.182,8884.039,11117.155,7119.203,1717.388,3112.806,2666.996,4290.708,716.091,1303.342,699.413,1290.755,3108.494,3160.638,2004.463,2157.283,6308.145,6677.073,4518.43145454546,2536.86307329131,0.561447727781568
"b1831","proQ",775.24,4855.823,5240.541,1307.414,18911.812,2544.206,5736.679,1790.318,1289.414,908.599,2187.398,2474.635,1058.276,848.341,636.052,430.241,4985.422,5009.67,1230.475,1475.512,4212.614,5284.312,3326.95427272727,3644.05838716882,1.09531363777405
"b1832","yebR",1211.014,3555.902,3316.625,2000.992,9830.166,3766.477,8096.036,3931.87,711.145,795.655,678.169,769.885,482.538,414.578,434.286,501.289,837.532,946.199,648.067,596.344,4108.796,4316.062,2361.34668181818,2040.7984732453,0.864251949516336
"b1833","yebS",3860.307,3103.112,4418.987,6958.208,6463.053,10484.715,7316.815,8908.705,1222.823,2329.816,2173.795,2986.003,647.843,1124.057,695.063,1198.488,1891.087,2109.96,1486.805,1838.101,5070.808,6975.109,3784.71181818182,2365.87406318704,0.625113397490753
"b1834","yebT",4031.218,2400.302,3297.141,7206.085,6564.639,13887.507,5618.62,11682.003,537.269,1414.915,1829.838,2585.988,567.116,1051.695,573.242,1080.138,1092.941,1163.294,617.588,405.484,1685.546,1648.571,3224.59727272727,3373.48005470903,1.04617096939235
"b1835","rsmF",4406.752,2779.289,3795.305,6409.517,6864.791,16124.871,6711.874,16332.975,682.176,1148.87,2182.854,3006.773,430.092,953.772,657.342,1774.873,1370.988,1692.57,798.418,676.056,4290.708,4003.372,3958.829,4078.58139649291,1.03024944914087
"b1836","yebV",2043.746,2202.613,1408.555,1428.218,5308.174,3660.944,5150.512,3433.585,1008.154,1018.69,1800.273,1642.867,431.136,544.958,642.699,750.652,1066.745,1063.792,584.273,584.679,1431.687,1219.86,1746.67327272727,1008.16772923571,0.577193081830095
"b1837","yebW",2339.525,2076.589,2599.467,2577.935,7506.892,5587.55,5998.974,5365.512,691.699,905.142,1467.353,1847.041,474.742,670.457,535.967,617.374,601.95,642.922,415.153,390.316,1585.256,1735.938,2119.71609090909,1716.05963813623,0.809570510643365
"b1838","pphA",2514.403,1562.889,2411.976,3294.857,4437.403,7375.371,3959.219,6084.825,828.582,1662.916,1691.397,2628.456,478.873,1042.983,498.345,940.315,409.012,434.737,389.641,448.822,2435.496,2033.853,2162.01686363636,1657.38696789538,0.766592988135981
"b1839","yebY",2955.118,3475.488,4382.383,3865.663,8722.343,9303.127,9970.845,8662.093,928.334,1104.747,1642.298,1987.171,705.743,988.433,854.834,807.042,1140.539,1168.547,861.376,781.174,2167.776,2225.633,3122.75940909091,2435.78842077955,0.780011554424762
"b1840","yebZ",2540.682,4656.402,6009.378,4064.888,7278.876,5867.377,6508.007,5063.783,1272.544,1416.878,2668.845,3502.089,756.659,1243.767,735.204,1048.419,1959.134,2401.966,1058.276,954.433,5247.811,4981.968,3238.063,1630.18311792412,0.503443916293205
"b1841","yobA",1878.024,2776.401,4554.257,2622.996,6105.95,4073.35,8740.499,3801.887,944.888,939.663,1694.918,1644.006,688.589,743.66,726.088,632.973,1239.893,1565.058,794.829,922.561,840.731,1017.279,2224.93181818182,1287.85560049364,0.578829243201736
"b1842","holE",1127.569,3038.198,3938.69,2060.102,4957.854,2298.537,2875.306,2501.365,767.488,764.303,1241.183,1333.036,492.507,425.791,556.794,543.826,629.037,887.129,415.873,538.201,2612.11,2400.302,1654.78186363636,1083.78336743591,0.654940322499249
"b1843","yobB",3189.247,2866.352,4067.707,5442.297,8084.82,9721.748,7218.583,9854.043,1230.475,1247.652,2466.073,2425.388,902.01,1136.987,976.855,938.361,1824.771,2320.95,1046.967,739.292,4653.176,5049.763,3518.34168181818,2454.19748127147,0.697543815586213
"b1844","exoX",1623.622,2608.491,2655.927,1941.559,5865.344,5572.079,4173.378,4675.808,1028.624,1192.274,1763.835,2081.633,539.882,436.398,581.043,538.014,1830.472,2415.322,885.286,1316.051,3208.092,3323.528,2284.39372727273,1300.62017638575,0.569350266050031
"b1845","ptrB",5774.579,2353.35,2740.076,6105.95,5466.872,14003.502,4688.79,14253.217,1589.657,2110.691,2914.434,3834.971,1843.843,1646.857,1619.127,2334.665,1977.552,2308.116,937.711,1078.642,5134.471,4679.05,4063.46013636364,3282.94785993107,0.807919297780772
"b1846","yebE",1898.31,3330.447,3571.959,2820.04,6739.846,7442.131,4775.712,7365.154,3160.638,958.078,5926.645,2169.279,5912.285,778.471,4096,1119.004,2987.038,3018.257,1013.057,664.212,1610.731,1100.925,3293.55540909091,1803.05160223577,0.547448388832009
"b1847","yebF",2594.067,2659.612,3797.936,3694.082,7121.671,6338.826,5482.051,5986.512,3964.711,2850.501,6101.719,3598.051,4891.292,756.922,4108.796,815.477,2694.87,2333.048,1024.355,921.283,1048.419,1276.52,3366.39640909091,1556.33278299572,0.462314176308192
"b1848","yebG",2744.828,3624.334,3510.595,2177.565,8995.576,5599.181,7699.238,6829.196,4788.971,2263.752,7183.643,2758.178,7216.082,541.568,5389.74,838.694,1429.703,1585.256,854.241,957.746,959.74,1154.858,3595.57659090909,2062.23485744993,0.573547748270473
"b1849","purT",3846.952,2359.884,1868.287,2214.093,4822.281,7624.886,4997.532,6742.183,1504.95,2083.076,2923.539,2913.424,1133.446,992.897,1096.736,1115.133,1734.736,1333.96,1032.911,874.006,5382.274,4135.941,2851.50577272727,1636.79134959235,0.574009481322871
"b1850","eda",2155.042,4409.808,6032.332,2742.926,10426.736,6700.254,7912.95,5042.768,1712.039,1291.203,3260.777,2406.966,933.82,503.204,1176.267,575.232,3071.015,4562.156,1415.406,1397.856,833.189,467.072,3137.68263636364,2181.5705558524,0.695280819853945
"b1851","edd",7782.403,2751.495,3695.362,10634.761,8260.423,21144.576,6815.01,24449.206,964.742,1703.162,2550.386,4480.674,538.201,1145.689,736.224,2281.869,1610.173,1875.423,1008.503,632.973,1337.2,1083.137,4885.52690909091,6057.38779951974,1.23986376745736
"b1852","zwf",828.582,2221.78,2847.539,1155.659,10971.704,2929.624,5141.594,2241.114,841.897,507.231,3749.545,1996.836,852.762,970.107,1088.405,1482.689,2904.351,2349.275,990.491,944.888,3027.686,2880.293,2405.63872727273,1954.71738761994,0.812556501298101
"b1853","yebK",2476.351,3706.906,2788.938,2373.006,10412.292,5220.6,8079.218,5049.763,1321.078,1800.897,2537.162,3519.122,627.73,954.102,621.237,769.085,337.677,316.158,165.536,187.533,546.281,497.482,2468.55245454546,2190.18237689166,0.887233476792756
"b1854","pykA",900.137,2542.444,705.499,429.794,5790.612,1291.203,8112.889,2143.867,603.412,349.949,1569.403,1085.392,593.046,496.62,288.315,224.178,903.575,1069.336,633.192,649.642,2092.483,1979.609,1566.11804545455,1104.66108390725,0.705349821562549
"b1855","lpxM",3061.451,3078.475,4077.587,2987.038,6965.446,10127.567,6292.859,7124.139,1239.463,1248.95,2742.926,2798.62,595.93,969.435,626.426,960.073,1330.267,1820.981,656.204,871.889,4093.162,4076.174,3079.321,2158.31775997081,0.700907037613425
"b1856","yebA",9581.262,5256.912,6688.653,7551.251,7951.438,16601.201,7656.663,18735.671,924.802,1449.159,2100.475,3230.406,605.717,1337.664,752.736,1319.705,1643.437,3261.907,936.088,1321.078,1327.044,1031.122,4602.92686363636,4656.09612768152,1.01155118593458
"b1857","znuA",4536.928,4063.48,4659.631,5889.788,7372.816,10914.815,7011.464,11163.486,1114.747,2705.163,2360.702,4516.533,514.847,963.406,591.404,1164.908,1293.442,1006.408,1071.562,978.549,4797.277,3681.301,3744.21168181818,2713.66843365458,0.724763625633694
"b1858","znuC",4308.59,2471.207,2912.415,5127.358,6354.223,12352.368,5697.053,13124.729,777.932,1508.083,2008.635,2743.877,702.084,1565.6,807.042,1406.116,668.832,772.023,467.072,428.307,2238.785,2319.342,3216.43968181818,3220.71512387625,1.00132924677004
"b1859","znuB",2037.381,1686.13,2699.544,3203.648,7712.592,4435.866,7548.635,4402.173,1301.085,1559.102,1951.003,1746.196,925.122,696.751,737.756,537.083,1297.033,1266.824,571.457,642.477,2798.62,2859.406,2391.63109090909,1465.36762578461,0.612706379071032
"b1860","ruvB",2207.197,2222.55,3118.205,2697.673,6165.491,7191.116,5042.768,5752.606,1840.013,1127.178,3382.795,2391.997,1049.146,587.726,1154.858,708.439,1458.227,1600.159,691.699,779.281,3244.994,2778.326,2599.65654545455,1561.17908036055,0.600532821572236
"b1861","ruvA",1458.733,1834.918,2852.478,2326.588,4244.856,3703.054,3258.517,3276.637,783.343,491.995,3528.893,2083.798,518.608,290.723,1252.418,537.269,992.209,1457.722,618.016,854.241,3925.063,3400.427,1985.93209090909,1060.85283838237,0.534183844069286
